,,,prediction,confidence,,goundtruth
D:/UrbanSound8K_All4Eval/103438-5-0-1.wav,0.019646168,4,air_conditioner,0.416382521,0.49%,5
D:/UrbanSound8K_All4Eval/103438-5-0-2.wav,0.019938707,4,children_playing,0.281510651,0.50%,5
D:/UrbanSound8K_All4Eval/104327-2-0-15.wav,0.010020256,4,children_playing,0.528507829,0.25%,2
D:/UrbanSound8K_All4Eval/104327-2-0-19.wav,0.010018587,4,children_playing,0.649844587,0.25%,2
D:/UrbanSound8K_All4Eval/104327-2-0-26.wav,0.015022755,4,children_playing,0.435400635,0.38%,2
D:/UrbanSound8K_All4Eval/104327-2-0-28.wav,0.019559383,4,children_playing,0.476757526,0.49%,2
D:/UrbanSound8K_All4Eval/104327-2-0-3.wav,0.010037661,4,children_playing,0.271038175,0.25%,2
D:/UrbanSound8K_All4Eval/104327-2-0-30.wav,0.009983063,4,children_playing,0.333239168,0.25%,2
D:/UrbanSound8K_All4Eval/104327-2-0-34.wav,0.019717455,4,children_playing,0.425649136,0.49%,2
D:/UrbanSound8K_All4Eval/104327-2-0-4.wav,0.005033493,4,children_playing,0.244927764,0.13%,2
D:/UrbanSound8K_All4Eval/104421-2-0-1.wav,0.017619371,4,drilling,0.758179665,0.44%,2
D:/UrbanSound8K_All4Eval/104421-2-0-15.wav,0.010276794,4,children_playing,0.206435069,0.26%,2
D:/UrbanSound8K_All4Eval/104421-2-0-20.wav,0.014942169,4,drilling,0.920264125,0.37%,2
D:/UrbanSound8K_All4Eval/104421-2-0-29.wav,0.017671824,4,drilling,0.841361761,0.44%,2
D:/UrbanSound8K_All4Eval/104421-2-0-3.wav,0.020255089,4,drilling,0.854942679,0.51%,2
D:/UrbanSound8K_All4Eval/104421-2-0-5.wav,0.020038605,4,drilling,0.940238595,0.50%,2
D:/UrbanSound8K_All4Eval/104421-2-0-7.wav,0.020245075,4,children_playing,0.414161086,0.51%,2
D:/UrbanSound8K_All4Eval/104421-2-1-3.wav,0.020050764,4,children_playing,0.374049038,0.50%,2
D:/UrbanSound8K_All4Eval/104625-4-0-15.wav,0.030219793,4,drilling,0.871092677,0.76%,4
D:/UrbanSound8K_All4Eval/104625-4-0-21.wav,0.020005703,4,children_playing,0.370094657,0.50%,4
D:/UrbanSound8K_All4Eval/104625-4-0-27.wav,0.025324821,4,drilling,0.765866458,0.63%,4
D:/UrbanSound8K_All4Eval/104625-4-0-29.wav,0.020161629,4,drilling,0.675944686,0.50%,4
D:/UrbanSound8K_All4Eval/104625-4-0-3.wav,0.020135641,4,drilling,0.680655897,0.50%,4
D:/UrbanSound8K_All4Eval/104625-4-0-35.wav,0.024814129,4,drilling,0.557096243,0.62%,4
D:/UrbanSound8K_All4Eval/104625-4-0-40.wav,0.019881248,4,drilling,0.725189686,0.50%,4
D:/UrbanSound8K_All4Eval/104625-4-0-41.wav,0.025222063,4,drilling,0.746819615,0.63%,4
D:/UrbanSound8K_All4Eval/104625-4-0-45.wav,0.029968023,4,drilling,0.695367038,0.75%,4
D:/UrbanSound8K_All4Eval/104625-4-0-48.wav,0.025266647,4,street_music,0.377239764,0.63%,4
D:/UrbanSound8K_All4Eval/104625-4-0-51.wav,0.020288706,4,drilling,0.562323213,0.51%,4
D:/UrbanSound8K_All4Eval/104625-4-0-52.wav,0.025186777,4,children_playing,0.324181408,0.63%,4
D:/UrbanSound8K_All4Eval/104625-4-0-53.wav,0.032216072,4,drilling,0.344575614,0.81%,4
D:/UrbanSound8K_All4Eval/104625-4-0-55.wav,0.030326605,4,drilling,0.777121782,0.76%,4
D:/UrbanSound8K_All4Eval/104625-4-0-57.wav,0.019930124,4,drilling,0.362656921,0.50%,4
D:/UrbanSound8K_All4Eval/104625-4-0-66.wav,0.020074129,4,drilling,0.475902945,0.50%,4
D:/UrbanSound8K_All4Eval/104625-4-1-20.wav,0.019593,4,drilling,0.736540556,0.49%,4
D:/UrbanSound8K_All4Eval/104625-4-1-8.wav,0.029931784,4,drilling,0.730307341,0.75%,4
D:/UrbanSound8K_All4Eval/104817-4-0-0.wav,0.01965189,4,drilling,0.995393574,0.49%,4
D:/UrbanSound8K_All4Eval/104817-4-0-1.wav,0.015113115,4,drilling,0.995663226,0.38%,4
D:/UrbanSound8K_All4Eval/104817-4-0-10.wav,0.016510487,4,drilling,0.990714431,0.41%,4
D:/UrbanSound8K_All4Eval/104817-4-0-11.wav,0.014521122,4,drilling,0.825152099,0.36%,4
D:/UrbanSound8K_All4Eval/104817-4-0-2.wav,0.014741182,4,drilling,0.9975124,0.37%,4
D:/UrbanSound8K_All4Eval/104817-4-0-3.wav,0.020863056,4,drilling,0.997121751,0.52%,4
D:/UrbanSound8K_All4Eval/104817-4-0-4.wav,0.019697666,4,drilling,0.996843278,0.49%,4
D:/UrbanSound8K_All4Eval/104817-4-0-5.wav,0.015069485,4,drilling,0.997166276,0.38%,4
D:/UrbanSound8K_All4Eval/104817-4-0-6.wav,0.015032053,4,drilling,0.997539282,0.38%,4
D:/UrbanSound8K_All4Eval/104817-4-0-7.wav,0.020058632,4,drilling,0.995956719,0.50%,4
D:/UrbanSound8K_All4Eval/104817-4-0-8.wav,0.015057087,4,drilling,0.992785394,0.38%,4
D:/UrbanSound8K_All4Eval/104817-4-0-9.wav,0.029945612,4,drilling,0.988595724,0.75%,4
D:/UrbanSound8K_All4Eval/104998-7-0-5.wav,0.015026808,4,drilling,0.513982654,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-10-1.wav,0.020139456,4,jackhammer,0.407746285,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-10-10.wav,0.0202775,4,jackhammer,0.799254954,0.51%,7
D:/UrbanSound8K_All4Eval/104998-7-10-13.wav,0.020075321,4,jackhammer,0.92194581,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-10-15.wav,0.019978046,4,jackhammer,0.916195869,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-10-8.wav,0.009690285,4,jackhammer,0.920967638,0.24%,7
D:/UrbanSound8K_All4Eval/104998-7-10-9.wav,0.019799709,4,jackhammer,0.603940308,0.49%,7
D:/UrbanSound8K_All4Eval/104998-7-11-0.wav,0.020157099,4,jackhammer,0.753554523,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-11-2.wav,0.015181065,4,jackhammer,0.853796363,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-12-2.wav,0.014966965,4,drilling,0.771254838,0.37%,7
D:/UrbanSound8K_All4Eval/104998-7-14-1.wav,0.009930134,4,car_horn,0.420226365,0.25%,7
D:/UrbanSound8K_All4Eval/104998-7-14-5.wav,0.015233994,4,car_horn,0.39938882,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-14-6.wav,0.010050058,4,jackhammer,0.420490563,0.25%,7
D:/UrbanSound8K_All4Eval/104998-7-15-1.wav,0.015056849,4,jackhammer,0.596066058,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-15-3.wav,0.015064478,4,drilling,0.87790215,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-15-5.wav,0.015023947,4,jackhammer,0.779278994,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-15-9.wav,0.020071507,4,drilling,0.84051162,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-16-0.wav,0.020383596,4,jackhammer,0.860578656,0.51%,7
D:/UrbanSound8K_All4Eval/104998-7-16-10.wav,0.014981747,4,drilling,0.648668349,0.37%,7
D:/UrbanSound8K_All4Eval/104998-7-16-11.wav,0.020107269,4,drilling,0.819238245,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-16-5.wav,0.010075808,4,drilling,0.474155098,0.25%,7
D:/UrbanSound8K_All4Eval/104998-7-16-6.wav,0.024735212,4,drilling,0.557627976,0.62%,7
D:/UrbanSound8K_All4Eval/104998-7-16-7.wav,0.020421028,4,drilling,0.709238708,0.51%,7
D:/UrbanSound8K_All4Eval/104998-7-17-0.wav,0.019654036,4,drilling,0.565548897,0.49%,7
D:/UrbanSound8K_All4Eval/104998-7-17-1.wav,0.020107508,4,jackhammer,0.742443979,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-17-12.wav,0.010048151,4,drilling,0.980298638,0.25%,7
D:/UrbanSound8K_All4Eval/104998-7-17-14.wav,0.019910097,4,drilling,0.919998586,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-17-4.wav,0.009727478,4,jackhammer,0.704999745,0.24%,7
D:/UrbanSound8K_All4Eval/104998-7-17-7.wav,0.014790535,4,drilling,0.956125796,0.37%,7
D:/UrbanSound8K_All4Eval/104998-7-17-8.wav,0.015001297,4,drilling,0.915504336,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-18-12.wav,0.010069132,4,jackhammer,0.85761863,0.25%,7
D:/UrbanSound8K_All4Eval/104998-7-18-13.wav,0.019952297,4,jackhammer,0.65705955,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-18-3.wav,0.018097639,4,jackhammer,0.436820805,0.45%,7
D:/UrbanSound8K_All4Eval/104998-7-18-9.wav,0.014840841,4,jackhammer,0.658880174,0.37%,7
D:/UrbanSound8K_All4Eval/104998-7-19-0.wav,0.020186663,4,drilling,0.842249334,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-19-3.wav,0.012614727,4,jackhammer,0.848607898,0.32%,7
D:/UrbanSound8K_All4Eval/104998-7-19-6.wav,0.015022278,4,jackhammer,0.683578312,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-19-7.wav,0.020074844,4,drilling,0.51656574,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-19-8.wav,0.010017633,4,jackhammer,0.589254558,0.25%,7
D:/UrbanSound8K_All4Eval/104998-7-19-9.wav,0.014519691,4,jackhammer,0.706766188,0.36%,7
D:/UrbanSound8K_All4Eval/104998-7-2-4.wav,0.024858236,4,drilling,0.641523123,0.62%,7
D:/UrbanSound8K_All4Eval/104998-7-2-5.wav,0.019953012,4,drilling,0.569406033,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-2-6.wav,0.020388603,4,jackhammer,0.550247967,0.51%,7
D:/UrbanSound8K_All4Eval/104998-7-3-1.wav,0.019958258,4,jackhammer,0.831172347,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-7-0.wav,0.014658213,4,drilling,0.615216076,0.37%,7
D:/UrbanSound8K_All4Eval/104998-7-7-1.wav,0.015066385,4,drilling,0.531473517,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-7-4.wav,0.025357008,4,jackhammer,0.549553394,0.63%,7
D:/UrbanSound8K_All4Eval/104998-7-7-7.wav,0.019717455,4,jackhammer,0.552016318,0.49%,7
D:/UrbanSound8K_All4Eval/104998-7-7-9.wav,0.01927948,4,drilling,0.922529757,0.48%,7
D:/UrbanSound8K_All4Eval/104998-7-8-13.wav,0.019785166,4,drilling,0.730939865,0.49%,7
D:/UrbanSound8K_All4Eval/104998-7-8-14.wav,0.014847994,4,drilling,0.713147283,0.37%,7
D:/UrbanSound8K_All4Eval/104998-7-8-15.wav,0.020085335,4,drilling,0.579528868,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-8-17.wav,0.019826651,4,jackhammer,0.547204375,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-8-4.wav,0.019987822,4,jackhammer,0.526644289,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-8-6.wav,0.01991868,4,jackhammer,0.636970997,0.50%,7
D:/UrbanSound8K_All4Eval/104998-7-8-7.wav,0.010066509,4,drilling,0.71326226,0.25%,7
D:/UrbanSound8K_All4Eval/104998-7-9-0.wav,0.015066862,4,drilling,0.755897343,0.38%,7
D:/UrbanSound8K_All4Eval/104998-7-9-13.wav,0.013514757,4,jackhammer,0.783347845,0.34%,7
D:/UrbanSound8K_All4Eval/104998-7-9-9.wav,0.020154476,4,jackhammer,0.765271902,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-0-0.wav,0.019961834,4,jackhammer,0.840850949,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-0-1.wav,0.019649267,4,jackhammer,0.966023147,0.49%,7
D:/UrbanSound8K_All4Eval/105029-7-0-2.wav,0.010053873,4,jackhammer,0.853129625,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-0-3.wav,0.020243406,4,drilling,0.560854733,0.51%,7
D:/UrbanSound8K_All4Eval/105029-7-0-4.wav,0.014955044,4,jackhammer,0.779937208,0.37%,7
D:/UrbanSound8K_All4Eval/105029-7-0-5.wav,0.014522552,4,jackhammer,0.626895487,0.36%,7
D:/UrbanSound8K_All4Eval/105029-7-0-6.wav,0.015051603,4,jackhammer,0.712030232,0.38%,7
D:/UrbanSound8K_All4Eval/105029-7-1-0.wav,0.020055771,4,drilling,0.837620139,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-1-1.wav,0.014642477,4,drilling,0.716179967,0.37%,7
D:/UrbanSound8K_All4Eval/105029-7-1-10.wav,0.020138264,4,jackhammer,0.804547012,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-1-11.wav,0.020112276,4,jackhammer,0.623885334,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-1-12.wav,0.010021687,4,jackhammer,0.900068104,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-1-13.wav,0.010054111,4,jackhammer,0.833063185,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-1-2.wav,0.014863253,4,drilling,0.480713248,0.37%,7
D:/UrbanSound8K_All4Eval/105029-7-1-3.wav,0.009977579,4,jackhammer,0.892993748,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-1-4.wav,0.015050173,4,jackhammer,0.626039445,0.38%,7
D:/UrbanSound8K_All4Eval/105029-7-1-5.wav,0.015141487,4,jackhammer,0.552354038,0.38%,7
D:/UrbanSound8K_All4Eval/105029-7-1-6.wav,0.020199537,4,jackhammer,0.617427349,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-1-7.wav,0.009832859,4,jackhammer,0.882337093,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-1-8.wav,0.009875298,4,jackhammer,0.667790651,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-1-9.wav,0.020286322,4,jackhammer,0.593982875,0.51%,7
D:/UrbanSound8K_All4Eval/105029-7-2-0.wav,0.019906998,4,drilling,0.777207613,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-2-1.wav,0.012112856,4,jackhammer,0.578975677,0.30%,7
D:/UrbanSound8K_All4Eval/105029-7-2-10.wav,0.020347357,4,jackhammer,0.669775963,0.51%,7
D:/UrbanSound8K_All4Eval/105029-7-2-11.wav,0.020119429,4,jackhammer,0.681865394,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-2-12.wav,0.010177612,4,jackhammer,0.969882488,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-2-13.wav,0.019821167,4,jackhammer,0.974171758,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-2-14.wav,0.017484903,4,jackhammer,0.914042354,0.44%,7
D:/UrbanSound8K_All4Eval/105029-7-2-15.wav,0.019737005,4,jackhammer,0.921297371,0.49%,7
D:/UrbanSound8K_All4Eval/105029-7-2-16.wav,0.015024185,4,drilling,0.529027164,0.38%,7
D:/UrbanSound8K_All4Eval/105029-7-2-2.wav,0.025017023,4,jackhammer,0.387833029,0.63%,7
D:/UrbanSound8K_All4Eval/105029-7-2-3.wav,0.015258789,4,jackhammer,0.59780556,0.38%,7
D:/UrbanSound8K_All4Eval/105029-7-2-4.wav,0.010067463,4,jackhammer,0.674524009,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-2-5.wav,0.017538309,4,jackhammer,0.37172243,0.44%,7
D:/UrbanSound8K_All4Eval/105029-7-2-6.wav,0.014848948,4,jackhammer,0.682100117,0.37%,7
D:/UrbanSound8K_All4Eval/105029-7-2-7.wav,0.019809723,4,jackhammer,0.908576369,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-2-8.wav,0.019748449,4,jackhammer,0.811682105,0.49%,7
D:/UrbanSound8K_All4Eval/105029-7-2-9.wav,0.015224457,4,jackhammer,0.615472078,0.38%,7
D:/UrbanSound8K_All4Eval/105029-7-3-0.wav,0.010075808,4,jackhammer,0.938113391,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-3-1.wav,0.010087729,4,jackhammer,0.851272285,0.25%,7
D:/UrbanSound8K_All4Eval/105029-7-3-2.wav,0.014906883,4,jackhammer,0.676414073,0.37%,7
D:/UrbanSound8K_All4Eval/105029-7-3-3.wav,0.020302296,4,jackhammer,0.544199765,0.51%,7
D:/UrbanSound8K_All4Eval/105029-7-3-4.wav,0.010267735,4,jackhammer,0.730788648,0.26%,7
D:/UrbanSound8K_All4Eval/105029-7-3-5.wav,0.019580364,4,jackhammer,0.802191675,0.49%,7
D:/UrbanSound8K_All4Eval/105029-7-3-6.wav,0.019677162,4,jackhammer,0.794296443,0.49%,7
D:/UrbanSound8K_All4Eval/105029-7-3-7.wav,0.02016902,4,jackhammer,0.692598581,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-4-0.wav,0.01764822,4,jackhammer,0.863515079,0.44%,7
D:/UrbanSound8K_All4Eval/105029-7-4-1.wav,0.010368824,4,jackhammer,0.8128438,0.26%,7
D:/UrbanSound8K_All4Eval/105029-7-4-2.wav,0.019938231,4,drilling,0.821320713,0.50%,7
D:/UrbanSound8K_All4Eval/105029-7-4-3.wav,0.014814615,4,drilling,0.822754562,0.37%,7
D:/UrbanSound8K_All4Eval/105088-3-0-10.wav,0.015025854,4,dog_bark,0.844517529,0.38%,3
D:/UrbanSound8K_All4Eval/105088-3-0-11.wav,0.022633791,4,dog_bark,0.894185007,0.57%,3
D:/UrbanSound8K_All4Eval/105088-3-0-19.wav,0.014528751,4,dog_bark,0.916631341,0.36%,3
D:/UrbanSound8K_All4Eval/105088-3-0-8.wav,0.019999027,4,dog_bark,0.861731946,0.50%,3
D:/UrbanSound8K_All4Eval/105289-8-0-0.wav,0.015071392,4,siren,0.265760899,0.38%,8
D:/UrbanSound8K_All4Eval/105289-8-0-1.wav,0.024630547,4,siren,0.60323602,0.62%,8
D:/UrbanSound8K_All4Eval/105289-8-0-2.wav,0.014961243,4,siren,0.532922983,0.37%,8
D:/UrbanSound8K_All4Eval/105289-8-0-3.wav,0.015025139,4,siren,0.409627259,0.38%,8
D:/UrbanSound8K_All4Eval/105289-8-0-4.wav,0.024802685,4,siren,0.54799211,0.62%,8
D:/UrbanSound8K_All4Eval/105289-8-0-5.wav,0.022763729,4,siren,0.429071575,0.57%,8
D:/UrbanSound8K_All4Eval/105289-8-1-0.wav,0.015065432,4,siren,0.489258707,0.38%,8
D:/UrbanSound8K_All4Eval/105289-8-1-1.wav,0.015087128,4,siren,0.409481436,0.38%,8
D:/UrbanSound8K_All4Eval/105289-8-1-2.wav,0.012878895,4,siren,0.612005949,0.32%,8
D:/UrbanSound8K_All4Eval/105289-8-1-3.wav,0.024821758,4,siren,0.211396202,0.62%,8
D:/UrbanSound8K_All4Eval/105289-8-1-4.wav,0.010056734,4,siren,0.609213471,0.25%,8
D:/UrbanSound8K_All4Eval/105289-8-2-0.wav,0.010160446,4,siren,0.676105022,0.25%,8
D:/UrbanSound8K_All4Eval/105289-8-2-1.wav,0.01506567,4,siren,0.406675339,0.38%,8
D:/UrbanSound8K_All4Eval/105289-8-2-2.wav,0.011520386,4,siren,0.675573647,0.29%,8
D:/UrbanSound8K_All4Eval/105289-8-2-3.wav,0.024541378,4,siren,0.308270037,0.61%,8
D:/UrbanSound8K_All4Eval/105289-8-2-4.wav,0.015050888,4,car_horn,0.220402196,0.38%,8
D:/UrbanSound8K_All4Eval/105289-8-2-5.wav,0.020905733,4,drilling,0.698433995,0.52%,8
D:/UrbanSound8K_All4Eval/105289-8-2-6.wav,0.015069485,4,drilling,0.403234541,0.38%,8
D:/UrbanSound8K_All4Eval/105289-8-2-7.wav,0.010254145,4,siren,0.67658937,0.26%,8
D:/UrbanSound8K_All4Eval/105319-3-0-22.wav,0.022413731,4,dog_bark,0.714829504,0.56%,3
D:/UrbanSound8K_All4Eval/105319-3-0-29.wav,0.019590855,4,dog_bark,0.698663294,0.49%,3
D:/UrbanSound8K_All4Eval/105319-3-0-39.wav,0.020083904,4,dog_bark,0.616871178,0.50%,3
D:/UrbanSound8K_All4Eval/105415-2-0-1.wav,0.014552593,4,children_playing,0.359162211,0.36%,2
D:/UrbanSound8K_All4Eval/105415-2-0-15.wav,0.019752264,4,street_music,0.554843605,0.49%,2
D:/UrbanSound8K_All4Eval/105415-2-0-19.wav,0.020191669,4,children_playing,0.479550928,0.50%,2
D:/UrbanSound8K_All4Eval/105415-2-0-21.wav,0.01017046,4,street_music,0.496935904,0.25%,2
D:/UrbanSound8K_All4Eval/105415-2-0-24.wav,0.019659996,4,children_playing,0.701556146,0.49%,2
D:/UrbanSound8K_All4Eval/105415-2-0-4.wav,0.017367363,4,children_playing,0.707366526,0.43%,2
D:/UrbanSound8K_All4Eval/105415-2-0-6.wav,0.019694567,4,children_playing,0.753504336,0.49%,2
D:/UrbanSound8K_All4Eval/105415-2-0-8.wav,0.01960969,4,street_music,0.556385398,0.49%,2
D:/UrbanSound8K_All4Eval/105425-9-0-1.wav,0.019937277,4,street_music,0.54434818,0.50%,9
D:/UrbanSound8K_All4Eval/105425-9-0-10.wav,0.019849062,4,street_music,0.634847045,0.50%,9
D:/UrbanSound8K_All4Eval/105425-9-0-12.wav,0.017251492,4,street_music,0.400889099,0.43%,9
D:/UrbanSound8K_All4Eval/105425-9-0-13.wav,0.016372681,4,street_music,0.583768785,0.41%,9
D:/UrbanSound8K_All4Eval/105425-9-0-14.wav,0.020070314,4,street_music,0.503470302,0.50%,9
D:/UrbanSound8K_All4Eval/105425-9-0-23.wav,0.010096073,4,street_music,0.676146328,0.25%,9
D:/UrbanSound8K_All4Eval/106014-5-0-0.wav,0.015070438,4,engine_idling,0.272521138,0.38%,5
D:/UrbanSound8K_All4Eval/106014-5-0-1.wav,0.022980928,4,air_conditioner,0.298461378,0.57%,5
D:/UrbanSound8K_All4Eval/106014-5-0-2.wav,0.019582033,4,air_conditioner,0.306514293,0.49%,5
D:/UrbanSound8K_All4Eval/106014-5-0-3.wav,0.009907007,4,jackhammer,0.258711785,0.25%,5
D:/UrbanSound8K_All4Eval/106014-5-0-4.wav,0.02009654,4,air_conditioner,0.252682507,0.50%,5
D:/UrbanSound8K_All4Eval/106015-5-0-0.wav,0.020290613,4,engine_idling,0.656474769,0.51%,5
D:/UrbanSound8K_All4Eval/106015-5-0-1.wav,0.015139341,4,engine_idling,0.882521808,0.38%,5
D:/UrbanSound8K_All4Eval/106015-5-0-10.wav,0.011533737,4,engine_idling,0.716999829,0.29%,5
D:/UrbanSound8K_All4Eval/106015-5-0-11.wav,0.015054464,4,engine_idling,0.719715834,0.38%,5
D:/UrbanSound8K_All4Eval/106015-5-0-12.wav,0.01491189,4,engine_idling,0.686808884,0.37%,5
D:/UrbanSound8K_All4Eval/106015-5-0-13.wav,0.00704217,4,engine_idling,0.77305162,0.18%,5
D:/UrbanSound8K_All4Eval/106015-5-0-14.wav,0.010017157,4,engine_idling,0.793733656,0.25%,5
D:/UrbanSound8K_All4Eval/106015-5-0-15.wav,0.020222664,4,engine_idling,0.76504153,0.51%,5
D:/UrbanSound8K_All4Eval/106015-5-0-16.wav,0.011556625,4,engine_idling,0.750342369,0.29%,5
D:/UrbanSound8K_All4Eval/106015-5-0-17.wav,0.015040636,4,engine_idling,0.870065391,0.38%,5
D:/UrbanSound8K_All4Eval/106015-5-0-18.wav,0.010424137,4,engine_idling,0.921522856,0.26%,5
D:/UrbanSound8K_All4Eval/106015-5-0-19.wav,0.016364336,4,engine_idling,0.932094455,0.41%,5
D:/UrbanSound8K_All4Eval/106015-5-0-2.wav,0.009952545,4,engine_idling,0.911961794,0.25%,5
D:/UrbanSound8K_All4Eval/106015-5-0-20.wav,0.015124083,4,engine_idling,0.941952705,0.38%,5
D:/UrbanSound8K_All4Eval/106015-5-0-3.wav,0.010374784,4,engine_idling,0.929710805,0.26%,5
D:/UrbanSound8K_All4Eval/106015-5-0-4.wav,0.014671326,4,engine_idling,0.92937541,0.37%,5
D:/UrbanSound8K_All4Eval/106015-5-0-5.wav,0.020046234,4,engine_idling,0.927941024,0.50%,5
D:/UrbanSound8K_All4Eval/106015-5-0-6.wav,0.01542449,4,engine_idling,0.905037284,0.39%,5
D:/UrbanSound8K_All4Eval/106015-5-0-7.wav,0.010017157,4,engine_idling,0.845517039,0.25%,5
D:/UrbanSound8K_All4Eval/106015-5-0-8.wav,0.013536215,4,engine_idling,0.701461494,0.34%,5
D:/UrbanSound8K_All4Eval/106015-5-0-9.wav,0.009876251,4,engine_idling,0.692553461,0.25%,5
D:/UrbanSound8K_All4Eval/106486-5-0-0.wav,0.020041227,4,engine_idling,0.443091571,0.50%,5
D:/UrbanSound8K_All4Eval/106486-5-0-1.wav,0.013572454,4,engine_idling,0.321188629,0.34%,5
D:/UrbanSound8K_All4Eval/106486-5-0-2.wav,0.014548302,4,air_conditioner,0.350011855,0.36%,5
D:/UrbanSound8K_All4Eval/106487-5-0-0.wav,0.015099049,4,engine_idling,0.434974164,0.38%,5
D:/UrbanSound8K_All4Eval/106487-5-0-1.wav,0.015108824,4,engine_idling,0.423127949,0.38%,5
D:/UrbanSound8K_All4Eval/106487-5-0-2.wav,0.019773006,4,engine_idling,0.50320828,0.49%,5
D:/UrbanSound8K_All4Eval/106905-5-0-0.wav,0.015050888,4,children_playing,0.233069569,0.38%,5
D:/UrbanSound8K_All4Eval/106905-5-0-1.wav,0.014557362,4,children_playing,0.338520736,0.36%,5
D:/UrbanSound8K_All4Eval/106905-5-0-2.wav,0.01995492,4,children_playing,0.428711981,0.50%,5
D:/UrbanSound8K_All4Eval/106905-8-0-0.wav,0.023667336,4,drilling,0.324127674,0.59%,8
D:/UrbanSound8K_All4Eval/106905-8-0-1.wav,0.015060663,4,siren,0.436098486,0.38%,8
D:/UrbanSound8K_All4Eval/106905-8-0-2.wav,0.019658327,4,siren,0.724424243,0.49%,8
D:/UrbanSound8K_All4Eval/106905-8-0-3.wav,0.016321659,4,siren,0.911985397,0.41%,8
D:/UrbanSound8K_All4Eval/107228-5-0-0.wav,0.019800663,4,engine_idling,0.788120806,0.50%,5
D:/UrbanSound8K_All4Eval/107228-5-0-1.wav,0.013885975,4,engine_idling,0.825288415,0.35%,5
D:/UrbanSound8K_All4Eval/107228-5-0-2.wav,0.020168543,4,engine_idling,0.783695042,0.50%,5
D:/UrbanSound8K_All4Eval/107228-5-0-3.wav,0.019554377,4,engine_idling,0.856477499,0.49%,5
D:/UrbanSound8K_All4Eval/107228-5-0-4.wav,0.01556921,4,engine_idling,0.859361172,0.39%,5
D:/UrbanSound8K_All4Eval/107228-5-0-5.wav,0.015033245,4,engine_idling,0.781264782,0.38%,5
D:/UrbanSound8K_All4Eval/107228-5-0-6.wav,0.009781599,4,engine_idling,0.803119481,0.24%,5
D:/UrbanSound8K_All4Eval/107228-5-0-7.wav,0.010206938,4,engine_idling,0.765829682,0.26%,5
D:/UrbanSound8K_All4Eval/107357-8-0-0.wav,0.010132074,4,air_conditioner,0.224283576,0.25%,8
D:/UrbanSound8K_All4Eval/107357-8-0-1.wav,0.021180153,4,air_conditioner,0.325288475,0.53%,8
D:/UrbanSound8K_All4Eval/107357-8-0-2.wav,0.016065836,4,engine_idling,0.406217396,0.40%,8
D:/UrbanSound8K_All4Eval/107357-8-0-3.wav,0.020111561,4,air_conditioner,0.403779,0.50%,8
D:/UrbanSound8K_All4Eval/107357-8-0-4.wav,0.015316248,4,engine_idling,0.229200438,0.38%,8
